2.496131198691936004e-01,7.584101461481839168e-01,1.272222294476098359e+00,1.790150006305730956e+00,2.311174816976604873e+00,2.834192170396496291e+00,3.358048960710169784e+00,3.881592323100208741e+00,4.403745234838551958e+00,4.923648249112542175e+00,5.440906441379280700e+00,5.955962766955052778e+00,6.471588461208642507e+00,6.997755531067758383e+00,7.557824372211858766e+00,8.103550215145981284e+00,8.643723520561948703e+00,9.171574555851105259e+00,9.681255995923661928e+00,1.016839058794115758e+01,1.062335761447320337e+01,1.103534153643131610e+01,1.139354826330634474e+01,1.168805388335308848e+01,1.191298939092423481e+01,1.206426339462467823e+01,1.213898975730647223e+01,1.213591105280602100e+01,1.205829908318982469e+01,1.191282153522479170e+01,1.170819673256985105e+01,1.145467379093600080e+01,1.115924316750873757e+01,1.082541817257816774e+01,1.046112442968947143e+01,1.008157369025067673e+01,9.697322748425520444e+00,9.310053917919459465e+00,8.922070693926757556e+00,8.529976035314366101e+00,1.209411646142530117e+01,1.292636376527043396e+01,1.381254769379261127e+01,1.475567988127317598e+01,1.575886893860992899e+01,1.682531218515019589e+01,1.795828509539724038e+01,4.314269756851639386e+02,4.511217508892042360e+02,4.718296719164787305e+02,4.936508530840597473e+02,5.166869732447645447e+02,5.410401702405663400e+02,5.668123133655271886e+02,8.131180362713065435e+00,7.729118401452842235e+00,7.326660818938869113e+00,6.926761413355953856e+00,6.536199195439431620e+00,6.162191176200699338e+00,5.809321115869155783e+00,4.000000000000000000e+00,1.000000000000000000e+00
-7.949015622609670650e+00,-3.740049509963870200e+00,5.483753803878556043e-01,4.912283764868688785e+00,9.346649775896899826e+00,1.384557988701902431e+01,1.840246648170274568e+01,2.301000780504486798e+01,2.766000085443873147e+01,3.234309356400514446e+01,3.704861130506275657e+01,4.176821936801339774e+01,4.651129005391508286e+01,5.135837097627395309e+01,5.655567447364511935e+01,6.338642315972391827e+01,7.078012577159086050e+01,7.877873040274631933e+01,8.737038217192427680e+01,9.654175021115233335e+01,1.061620491953170102e+02,1.160038772168500003e+02,1.258546703546861494e+02,1.355278073999143089e+02,1.448340692809377117e+02,1.535696795915900736e+02,1.615865841437659469e+02,1.688031746128042982e+02,1.752128621223303071e+02,1.809002151836995722e+02,1.859986419352328539e+02,1.905668217837026646e+02,1.947198542051759773e+02,1.985309501359358535e+02,2.020273540547665903e+02,2.051701624017288736e+02,2.078230187219484435e+02,2.097761185905000900e+02,2.109181042785492082e+02,2.112983975557294798e+02,2.654787310825998361e+02,2.770925681194410686e+02,2.892136564652274728e+02,3.018640780142892481e+02,3.150668694008360262e+02,3.288460626967027451e+02,3.432267277847046785e+02,9.065883795985977258e+02,9.057782444627245013e+02,9.048097660682618653e+02,9.040919708737619658e+02,9.040108240719080186e+02,9.049235910910753091e+02,9.071555079637466861e+02,2.110889598415339492e+02,2.105317835070992487e+02,2.098471446977514461e+02,2.092675965636099704e+02,2.090045083001022590e+02,2.092560703447981325e+02,2.102057740687835405e+02,4.000000000000000000e+00,2.000000000000000000e+00
-5.911268925367917371e-01,1.513043972790512282e+00,3.629085246946764709e+00,5.753712786895202491e+00,7.883477280386695263e+00,1.001488054722813992e+01,1.214426108303904073e+01,1.426810092275241715e+01,1.638340361806033485e+01,1.848817229967513498e+01,2.058248060336249807e+01,2.267149059346237649e+01,2.477177719021495506e+01,2.692699987146383833e+01,2.922155318095599696e+01,3.164842423479345612e+01,3.414985327352955125e+01,3.671213890253095258e+01,3.929523363192438978e+01,4.185574048190530050e+01,4.438585180947502096e+01,4.687023940929123711e+01,4.928971513231654455e+01,5.160950103085708918e+01,5.379892358935799734e+01,5.582016833361367247e+01,5.765401575666697909e+01,5.938994612378712645e+01,6.122608117098646829e+01,6.327726303524821105e+01,6.565511967265165083e+01,6.847852456336987359e+01,7.176021201890708312e+01,7.542202804848662367e+01,7.931779094319844603e+01,8.326101639338033067e+01,8.705847434917384930e+01,9.054347852021813026e+01,9.359118906859418985e+01,9.612723597655281083e+01,8.400518890879033052e+01,8.652647962062135889e+01,8.895648061310591004e+01,9.127915849618611333e+01,9.347863276480269690e+01,9.553940117961298029e+01,9.744657215121394245e+01,1.095263168583490369e+03,1.088507766176288669e+03,1.080584990940141097e+03,1.072012478927276334e+03,1.063293328869475999e+03,1.054905399508018263e+03,1.047293261544933557e+03,9.811080758578887639e+01,9.950981334386548838e+01,1.003257599544811143e+02,1.006163988366749038e+02,1.004767821758962043e+02,1.000209475027182151e+02,9.931529930239231874e+01,4.000000000000000000e+00,3.000000000000000000e+00
-1.077174352720654227e+01,-5.351196058232090103e+00,1.714325638992250100e-01,5.789465713044905648e+00,1.149452718126661566e+01,1.727663798170329557e+01,2.312451393856740722e+01,2.902568687423427463e+01,3.496643132532182818e+01,4.093201157843766680e+01,4.690750097633227966e+01,5.288329538665259122e+01,5.887683129885565592e+01,6.500627402900208551e+01,7.161707528825145630e+01,7.979548151297672121e+01,8.818690785315703806e+01,9.668479246238079838e+01,1.052238830080019341e+02,1.137005982935042141e+02,1.219695200911159958e+02,1.298409692597288370e+02,1.371729525406983896e+02,1.439594996976233290e+02,1.502514397529723738e+02,1.560913172372256668e+02,1.614997737344855864e+02,1.664464347286531449e+02,1.709150076297272278e+02,1.749323260445742676e+02,1.786045043443625673e+02,1.820580568203461098e+02,1.853900226587823283e+02,1.886448798535059552e+02,1.917752846223673941e+02,1.947535510329064437e+02,1.976002350139065129e+02,2.004511460257790816e+02,2.034636813212929951e+02,2.068502465855303001e+02,1.961804584617873104e+02,2.055245960397433862e+02,2.153133790937607444e+02,2.255679254459415972e+02,2.363103518934624958e+02,2.475638210757051070e+02,2.593525905020684945e+02,6.597533190360200024e+02,6.629615774179106893e+02,6.659751754396959313e+02,6.690643371335214624e+02,6.724920382273545556e+02,6.765092144145590964e+02,6.813513277867880333e+02,2.107513150671752555e+02,2.151664467642657144e+02,2.201505349361813160e+02,2.257477194624889307e+02,2.318945810819340352e+02,2.386315047352965166e+02,2.459145043037819391e+02,4.000000000000000000e+00,4.000000000000000000e+00
-4.302795945492166396e+01,-1.433360460540875003e+01,1.495936527133894778e+01,4.483429721598253792e+01,7.526850991400696955e+01,1.062340568506260325e+02,1.376979336504267621e+02,1.696244239448080862e+02,2.019732401201039522e+02,2.346995899276645616e+02,2.677568820393274791e+02,3.011124536333993547e+02,3.348505510635444011e+02,3.695431999645712722e+02,4.069380134635845820e+02,4.565966530104297476e+02,5.079894029832334468e+02,5.604957931462603256e+02,6.134540486849668923e+02,6.661673085994395933e+02,7.176740106609669283e+02,7.671185991717172783e+02,8.140244504364566183e+02,8.585001630991584989e+02,9.008124734573248134e+02,9.412155377765941466e+02,9.798005735987240996e+02,1.016332510208902477e+03,1.051119254636644655e+03,1.084757230535614781e+03,1.117753601158475021e+03,1.150576966845271272e+03,1.183344899034368609e+03,1.215506598820270483e+03,1.246348772443299595e+03,1.275337000260843297e+03,1.302264704402521829e+03,1.327405586093208285e+03,1.351021671419097856e+03,1.373481702666039155e+03,1.257343850857383359e+03,1.321081348121915198e+03,1.388031702418248642e+03,1.458354977220170895e+03,1.532219013353502760e+03,1.609799786258513905e+03,1.691281777478761114e+03,6.551584239219347410e+02,6.583150738198454519e+02,6.612530852865016868e+02,6.642330337917487668e+02,6.675086737979728468e+02,6.713222757467284509e+02,6.759012628876770350e+02,1.394992189298307949e+03,1.415679987279261695e+03,1.435813122336138804e+03,1.456431958878378055e+03,1.478233793264718770e+03,1.501548848226883365e+03,1.526540641410189664e+03,4.000000000000000000e+00,6.000000000000000000e+00
-1.494949887914639319e+01,-3.378069275102576263e+00,8.388529011822953407e+00,2.034118145633546249e+01,3.246766912744458722e+01,4.475273833412816771e+01,5.717775333907539448e+01,6.972040187098217245e+01,8.235479863129928901e+01,9.505312490022596705e+01,1.077862668481796931e+02,1.205325581154042283e+02,1.333144813740490235e+02,1.463236666721837196e+02,1.601379748809534931e+02,1.757785781468303696e+02,1.912395066277011040e+02,2.064477422730222713e+02,2.213548915889089983e+02,2.359469257459118694e+02,2.501602246763920334e+02,2.638192035359043075e+02,2.767381992943264208e+02,2.887969455369999991e+02,2.999180435629849057e+02,3.100498219693265582e+02,3.191225719015452000e+02,3.270804173300547859e+02,3.338886277036062893e+02,3.395782197738838022e+02,3.442037132501191081e+02,3.478875886082554416e+02,3.509061433111123165e+02,3.536176875163068303e+02,3.563444202293256922e+02,3.593354544217763760e+02,3.627477976960510659e+02,3.666388171374528042e+02,3.710264749998544858e+02,3.758922378509125792e+02,3.467881324200701556e+02,3.339095568011822479e+02,3.197026925189215376e+02,3.045054424849691372e+02,2.886418703069758180e+02,2.724111025490236671e+02,2.560795852373625507e+02,6.547363143858275407e+02,6.578626690572393727e+02,6.607684972239567287e+02,6.637142969894840689e+02,6.669537503560591176e+02,6.707290626712040194e+02,6.752676024788005407e+02,3.811348887477073504e+02,3.865084100312863029e+02,3.918178767151757711e+02,3.969475156833383949e+02,4.018643410029011989e+02,4.065382879671170144e+02,4.109987048642281025e+02,4.000000000000000000e+00,7.000000000000000000e+00
-3.199328045302702250e+01,-1.945385861546822781e+01,-6.604211323520031485e+00,6.548632467769410326e+00,1.999416948918984716e+01,3.371887104759269249e+01,4.770649983259642113e+01,6.193845305510089361e+01,7.639356622990499091e+01,9.104805491121219063e+01,1.058777578439956955e+02,1.208694260006872838e+02,1.360715413174251580e+02,1.517735762698926578e+02,1.688223708601440478e+02,1.916944147216661918e+02,2.160130749488486117e+02,2.418748313520553950e+02,2.693725482206612583e+02,2.982515864035007098e+02,3.282081411392600785e+02,3.586764201547244397e+02,3.891440809789201580e+02,4.194957979227546616e+02,4.497254721636599584e+02,4.797138413995581345e+02,5.091187568699562007e+02,5.376493926378825563e+02,5.647136263956236917e+02,5.899676692873651973e+02,6.129580601330732179e+02,6.333734263156346742e+02,6.510516351409038407e+02,6.661684228937972421e+02,6.792679281207110762e+02,6.909128594622728770e+02,7.012342445461163152e+02,7.106307049779616136e+02,7.194542552875161618e+02,7.275591178150773430e+02,8.683967067032822342e+02,8.578382575099939231e+02,8.453349959871242163e+02,8.310363041663059676e+02,8.151037283908864310e+02,7.977075030495611827e+02,7.790231310493267074e+02,1.140557992921424557e+03,1.145039181670114885e+03,1.148873839904416855e+03,1.152576888029272368e+03,1.156655087728627905e+03,1.161595905438324735e+03,1.167859253047349966e+03,7.342072042343094154e+02,7.385775503479468398e+02,7.402552363263271218e+02,7.391904006228281787e+02,7.357136116904222263e+02,7.301631357830830211e+02,7.233003214861107608e+02,4.000000000000000000e+00,8.000000000000000000e+00
-1.686839170739786509e+00,-3.497922794769548482e-01,1.015352331793207608e+00,2.408165295028515285e+00,3.828013793044379831e+00,5.274041095996222950e+00,6.745114127258209358e+00,8.239965305785203142e+00,9.757161569413302260e+00,1.129520672751170984e+01,1.285254377465202680e+01,1.442796574345433847e+01,1.602507401318593594e+01,1.767048054911067823e+01,1.944732373009977877e+01,2.198265959906095546e+01,2.467905273380460329e+01,2.758351557978536661e+01,3.076254612149687162e+01,3.422456624897081667e+01,3.799368485570848719e+01,4.210249747759835515e+01,4.657505388877282826e+01,5.136052362610927702e+01,5.643025389335655007e+01,6.171636378201655049e+01,6.721864336869170131e+01,7.297395673730949284e+01,7.900140814845697435e+01,8.527756001259356822e+01,9.165002779965678315e+01,9.792198733090584994e+01,1.039336347454399743e+02,1.096475444991441464e+02,1.150392465875586367e+02,1.201192018902779353e+02,1.248052244090357163e+02,1.290034383481390705e+02,1.326770241202169132e+02,1.358042416863809763e+02,1.423465231088689222e+02,1.458403529609143447e+02,1.494197518790303718e+02,1.530868063564205102e+02,1.568436533039371170e+02,1.606924812459788825e+02,1.646355315426733341e+02,nan,nan,nan,nan,nan,nan,nan,1.384140475132113011e+02,1.405063644539446273e+02,1.420587989862782194e+02,1.431224797860122635e+02,1.437865998376044558e+02,1.441403428850176738e+02,1.442617333853159778e+02,4.000000000000000000e+00,9.000000000000000000e+00
-6.154207547278134882e+01,-3.723533731326187990e+01,-1.230894199666469824e+01,1.322862981895136336e+01,3.936241393185517268e+01,6.607166480397521013e+01,9.332992572834417899e+01,1.211043724883771660e+02,1.493529866269853130e+02,1.780200277683226489e+02,2.070347137476587704e+02,2.363269301410637695e+02,2.659214012035544101e+02,2.963171875039505494e+02,3.292306422196248263e+02,3.749419906035506074e+02,4.220224950473541412e+02,4.698462787875895401e+02,5.179027612747867124e+02,5.657227501784336710e+02,6.127300036365096503e+02,6.583173438546841680e+02,7.017835051186291366e+02,7.426457006111945702e+02,7.807758685368248734e+02,8.161217318238020653e+02,8.484206697142263920e+02,8.772620317102247327e+02,9.022037089438786097e+02,9.228616343582988293e+02,9.389871069095257781e+02,9.507553162449154343e+02,9.583152101442772164e+02,9.617890234373738849e+02,9.612732802603022719e+02,9.570334854338897230e+02,9.492056712219257406e+02,9.380207473427817604e+02,9.241619090614617562e+02,9.084252323377294260e+02,7.929094633567842720e+02,7.463345792032214376e+02,6.986668653548963448e+02,6.508744179515939550e+02,6.037671190485176567e+02,5.579919646149048731e+02,5.140397451919398009e+02,6.220986702127054286e+02,6.251092962763281093e+02,6.279116444265492873e+02,6.307506187743193777e+02,6.338647128516265639e+02,6.374816208268251785e+02,6.418150680913823862e+02,8.916291490727874134e+02,8.745424256268364616e+02,8.577027118338946821e+02,8.413725120483766204e+02,8.255342662482788683e+02,8.098956711158753023e+02,7.943984277365128719e+02,4.000000000000000000e+00,1.000000000000000000e+01
-3.029423606007900460e+01,-1.487254804521380258e+01,8.731896355599960691e-01,1.693430208425198202e+01,3.329870024880112567e+01,4.995151756217907746e+01,6.687542122830173241e+01,8.405060297598609509e+01,1.014537717085550526e+02,1.190571957440742636e+02,1.368308814270079097e+02,1.547548936967374971e+02,1.728742804886474573e+02,1.914983584340270113e+02,2.115605254389860193e+02,2.383466807140040373e+02,2.670028292624284063e+02,2.974396398911403594e+02,3.292255832651381411e+02,3.616069175680020749e+02,3.940296623466495021e+02,4.261428055719616736e+02,4.576279309657718386e+02,4.883137305290445624e+02,5.184093845087079444e+02,5.476651838167346114e+02,5.755714351674486124e+02,6.016492599261869145e+02,6.257265829177613341e+02,6.478263871721260330e+02,6.679895228982080653e+02,6.861491076368793074e+02,7.021212958279572831e+02,7.157225042966244928e+02,7.267449463384119781e+02,7.351551735550031026e+02,7.412423798916088344e+02,7.453254318564078176e+02,7.479544183426046402e+02,7.497800050419964464e+02,8.504809677917369299e+02,8.981908665383704147e+02,9.485681756763477779e+02,1.001760988238314553e+03,1.057925499235509506e+03,1.117226435003997949e+03,1.179837503671145214e+03,5.971367343534059273e+02,6.000198946388345576e+02,6.027032816083003581e+02,6.054217983228104458e+02,6.084041947455968966e+02,6.118688592308309353e+02,6.160207795129105079e+02,7.510953281530055392e+02,7.518648402902160797e+02,7.514294267389783499e+02,7.496753340556655303e+02,7.469319230166665875e+02,7.437520424751412520e+02,7.405791807169322283e+02,4.000000000000000000e+00,1.100000000000000000e+01
